76,3,170,69,104.8730,0.1859,0.6041,0.3458,0.4768
77,3,170,69,95.8083,0.2177,0.4541,0.3726,0.5219
78,3,170,69,93.9303,0.2587,0.5670,0.3420,0.5323
79,3,170,69,97.9316,0.2478,0.7042,0.3521,0.5106
80,3,170,69,97.7294,0.2288,0.6024,0.3063,0.5116
81,3,170,69,94.9245,0.2578,0.7263,0.2946,0.5267
82,3,170,69,92.2240,0.2313,0.6238,0.3862,0.5422
83,3,170,69,93.5721,0.2218,0.4147,0.4042,0.5343
84,3,170,69,92.7870,0.2323,0.7032,0.3728,0.5389
85,3,170,69,93.7701,0.1967,0.5126,0.2948,0.5332
86,3,170,69,96.5219,0.2416,0.5223,0.3590,0.5180
87,3,170,69,98.8615,0.2230,0.3776,0.3967,0.5058
88,3,170,69,94.2822,0.2312,0.4308,0.3453,0.5303
89,3,170,69,95.6509,0.2469,0.5004,0.3392,0.5227
90,3,170,69,96.0671,0.2227,0.4860,0.3300,0.5205
91,3,170,69,95.8848,0.2739,0.6227,0.4097,0.5215
92,3,170,69,97.4754,0.3333,0.4875,0.3767,0.5130
93,3,170,69,94.8180,0.2510,0.5061,0.3455,0.5273
94,3,170,69,97.4994,0.3577,0.7423,0.3927,0.5128
95,3,170,69,98.5277,0.3009,0.5021,0.3700,0.5075
96,3,170,69,97.5527,0.2332,0.7100,0.4177,0.5125
97,3,170,69,96.7962,0.2502,0.6399,0.3257,0.5165
98,3,170,69,99.1759,0.1847,0.6621,0.2823,0.5042
99,3,170,69,102.0523,0.2375,0.7783,0.3347,0.4899
100,3,170,69,98.5334,0.2482,0.5848,0.3568,0.5074
101,3,170,69,98.8683,0.2224,0.7146,0.3431,0.5057
102,3,170,69,101.8620,0.2494,0.6727,0.3096,0.4909
103,3,170,69,99.8260,0.2618,0.5911,0.2914,0.5009
104,3,170,69,100.9559,0.2458,0.8741,0.2936,0.4953
105,3,170,69,101.0101,0.3060,0.6676,0.3678,0.4950
136,4,170,69,109.6518,0.3912,0.4469,0.3694,0.6080
137,4,170,69,111.3345,0.3870,0.5164,0.4695,0.5988
138,4,170,69,110.2009,0.4071,0.5200,0.5181,0.6050
139,4,170,69,106.9301,0.3466,0.4554,0.4315,0.6235
140,4,170,69,103.2967,0.3578,0.4387,0.4515,0.6454
141,4,170,69,111.8435,0.4418,0.5336,0.4607,0.5961
142,4,170,69,110.3304,0.4572,0.5513,0.4712,0.6042
143,4,170,69,110.6606,0.4233,0.4657,0.4753,0.6024
144,4,170,69,111.3834,0.3235,0.5404,0.4717,0.5985
145,4,170,69,110.9046,0.3258,0.5348,0.4575,0.6011
146,4,170,69,108.8662,0.2748,0.4545,0.5002,0.6124
147,4,170,69,108.1317,0.3999,0.4634,0.4758,0.6165
148,4,170,69,108.1239,0.3553,0.5845,0.4823,0.6166
149,4,170,69,107.6384,0.4197,0.5471,0.5168,0.6194
150,4,170,69,107.0479,0.3964,0.4783,0.4799,0.6228
151,4,170,69,107.2085,0.4135,0.5028,0.4141,0.6218
152,4,170,69,109.8667,0.3392,0.6489,0.4009,0.6068
153,4,170,69,109.5008,0.3848,0.5710,0.5154,0.6088
154,4,170,69,108.1177,0.3643,0.6605,0.4711,0.6166
155,4,170,69,105.6550,0.3035,0.4950,0.5204,0.6310
156,4,170,69,106.3240,0.2944,0.4882,0.4454,0.6270
157,4,170,69,107.9755,0.3899,0.5288,0.4355,0.6174
158,4,170,69,106.2072,0.4642,0.5654,0.4316,0.6277
159,4,170,69,104.3465,0.3218,0.7662,0.5455,0.6389
160,4,170,69,107.4785,0.3964,0.8254,0.4235,0.6203
161,4,170,69,103.9151,0.3821,0.6458,0.4691,0.6415
162,4,170,69,105.8593,0.3975,0.5411,0.4709,0.6298
163,4,170,69,107.9219,0.3628,0.5178,0.4486,0.6177
164,4,170,69,107.4578,0.4213,0.4722,0.4739,0.6204
165,4,170,69,100.4218,0.2944,0.4126,0.4879,0.6639
196,5,170,69,116.9453,0.5033,0.6305,0.6670,0.7126
197,5,170,69,117.8136,0.5337,0.7566,0.6787,0.7073
198,5,170,69,116.3280,0.3712,0.6714,0.6052,0.7164
199,5,170,69,115.0605,0.4779,0.7594,0.6379,0.7243
200,5,170,69,118.4525,0.5193,0.6395,0.6935,0.7035
201,5,170,69,118.0818,0.4335,0.5963,0.6735,0.7057
202,5,170,69,115.9970,0.4142,0.7573,0.5955,0.7184
203,5,170,69,115.3846,0.6630,0.6068,0.7029,0.7222
204,5,170,69,115.5996,0.5308,0.6201,0.6279,0.7209
205,5,170,69,117.1905,0.4069,0.6501,0.7228,0.7111
206,5,170,69,120.0678,0.4893,0.6978,0.6923,0.6941
207,5,170,69,118.4815,0.4904,0.6443,0.7028,0.7033
208,5,170,69,118.1102,0.5155,0.8282,0.7175,0.7056
209,5,170,69,118.1102,0.5173,0.6228,0.7592,0.7056
210,5,170,69,117.9661,0.4572,0.7043,0.6969,0.7064
211,5,170,69,117.0678,0.4565,0.7788,0.5850,0.7118
212,5,170,69,116.2791,0.4967,0.7357,0.6332,0.7167
213,5,170,69,116.5470,0.4043,0.7267,0.7491,0.7150
214,5,170,69,119.6805,0.5222,0.7446,0.6444,0.6963
215,5,170,69,115.3984,0.5092,0.6986,0.6075,0.7221
216,5,170,69,115.8284,0.3936,0.7837,0.8553,0.7195
217,5,170,69,116.2634,0.4141,0.8524,0.7124,0.7168
218,5,170,69,113.4857,0.4067,0.6810,0.7206,0.7343
219,5,170,69,115.4960,0.4213,0.7251,0.6769,0.7215
220,5,170,69,116.5912,0.4613,0.6881,0.6543,0.7147
221,5,170,69,112.6663,0.3964,0.5400,0.6151,0.7396
222,5,170,69,116.4767,0.4977,0.6490,0.7081,0.7155
223,5,170,69,116.4640,0.4709,0.6201,0.6295,0.7155
224,5,170,69,116.1399,0.5334,0.7563,0.7303,0.7175
225,5,170,69,115.9844,0.4089,0.6978,0.6738,0.7185
256,6,170,69,161.5384,0.9404,3.4265,1.1377,0.6190
257,6,170,69,154.7494,1.0376,3.3340,1.0409,0.6462
258,6,170,69,165.5767,1.1749,2.9459,0.9204,0.6039
259,6,170,69,156.5024,1.0011,3.4325,1.2510,0.6390
260,6,170,69,163.5567,1.0665,3.5687,0.8657,0.6114
261,6,170,69,143.7213,1.2123,3.7112,0.9901,0.6958
262,6,170,69,160.1328,0.9211,3.3835,1.0455,0.6245
263,6,170,69,163.9047,0.9811,3.3405,0.9512,0.6101
264,6,170,69,158.0626,1.1992,3.3912,0.8822,0.6327
265,6,170,69,161.0924,1.1908,3.2374,0.7244,0.6208
266,6,170,69,168.9092,0.9349,2.6704,0.9410,0.5920
267,6,170,69,155.6373,0.8265,2.4957,0.8539,0.6425
268,6,170,69,154.2539,1.0112,2.4758,0.9172,0.6483
269,6,170,69,152.9270,1.0859,2.6825,0.7583,0.6539
270,6,170,69,166.3279,0.8995,2.5188,0.8002,0.6012
271,6,170,69,159.3109,0.9736,2.4165,0.9915,0.6277
272,6,170,69,158.7302,0.9664,2.8051,0.7700,0.6300
273,6,170,69,156.3921,0.9618,2.3855,0.9375,0.6394
274,6,170,69,163.4186,1.1140,3.3611,0.9091,0.6119
275,6,170,69,157.4916,0.9614,2.3602,0.8037,0.6350
276,6,170,69,152.8323,1.1921,3.3223,0.8253,0.6543
277,6,170,69,158.1911,0.9623,2.8232,0.8308,0.6321
278,6,170,69,158.1274,1.1758,2.8411,0.8604,0.6324
279,6,170,69,159.0456,1.0245,2.8916,0.8582,0.6288
280,6,170,69,159.1944,1.0900,2.9829,0.8162,0.6282
281,6,170,69,151.9464,0.9546,2.6736,0.8942,0.6581
282,6,170,69,161.2667,0.9949,2.8125,1.0247,0.6201
283,6,170,69,155.0596,1.1195,3.1580,1.0359,0.6449
284,6,170,69,159.9654,0.8500,3.2705,1.1100,0.6251
285,6,170,69,158.3212,1.0526,3.1415,0.7675,0.6316
316,7,170,69,162.1717,1.4001,3.9122,1.0774,0.7194
317,7,170,69,166.2973,0.9626,3.6187,0.8955,0.7016
318,7,170,69,159.4633,1.1445,3.9495,1.6460,0.7316
319,7,170,69,169.2046,1.0538,3.6799,1.1060,0.6895
320,7,170,69,163.3546,1.0090,3.1636,1.0930,0.7142
321,7,170,69,158.4328,1.1566,3.9299,1.1661,0.7364
322,7,170,69,159.6912,0.8541,3.7222,1.0016,0.7306
323,7,170,69,159.2989,0.9998,3.7015,1.2375,0.7324
324,7,170,69,158.8841,1.1173,3.9341,1.0367,0.7343
325,7,170,69,164.8351,1.0802,3.3046,1.5643,0.7078
326,7,170,69,159.0605,0.8999,3.3287,1.0754,0.7335
327,7,170,69,161.7050,0.9520,3.5239,0.9213,0.7215
328,7,170,69,165.9910,1.0944,3.8025,1.1881,0.7028
329,7,170,69,161.1197,1.0883,3.9222,0.9830,0.7241
330,7,170,69,158.6688,1.0369,3.9261,1.0623,0.7353
331,7,170,69,166.4213,1.1483,3.0321,1.1248,0.7010
332,7,170,69,154.4006,1.0101,3.4362,1.0265,0.7556
333,7,170,69,162.7768,0.8878,3.2754,0.9958,0.7167
334,7,170,69,159.5054,1.0991,3.4152,1.3107,0.7314
335,7,170,69,163.1281,1.0455,3.9305,1.2644,0.7152
336,7,170,69,162.9947,0.9874,2.9167,1.0176,0.7158
337,7,170,69,158.4792,1.1255,2.9269,1.1401,0.7362
338,7,170,69,163.6096,1.0955,3.5759,1.0603,0.7131
339,7,170,69,161.5059,0.9965,3.3359,0.8290,0.7224
340,7,170,69,164.8058,1.1001,4.0140,1.0482,0.7079
341,7,170,69,167.0562,1.0186,3.8802,0.9617,0.6984
342,7,170,69,163.9629,0.9084,3.4419,1.0000,0.7115
343,7,170,69,161.9512,0.9720,2.9045,1.0313,0.7204
344,7,170,69,152.8690,1.1022,3.9615,0.9850,0.7632
345,7,170,69,163.6797,0.9365,3.3325,1.1143,0.7128
376,8,170,69,161.4944,1.2201,3.9524,1.2668,0.8256
377,8,170,69,168.1188,0.9039,3.7576,1.1996,0.7931
378,8,170,69,161.9396,0.9771,3.9425,1.2379,0.8234
379,8,170,69,162.0949,1.2498,3.9203,1.3634,0.8226
380,8,170,69,162.4591,0.9156,3.8164,0.9584,0.8207
381,8,170,69,162.3977,0.8669,3.7645,1.1572,0.8210
382,8,170,69,164.4598,1.1108,3.9283,1.1395,0.8107
383,8,170,69,155.8052,0.9976,3.9615,0.9054,0.8558
384,8,170,69,165.9324,1.1885,3.8843,0.9733,0.8035
385,8,170,69,167.5418,0.9788,3.9352,1.1888,0.7958
386,8,170,69,155.1122,1.0742,3.4404,0.9712,0.8596
387,8,170,69,174.6621,1.2517,3.9622,1.4019,0.7634
388,8,170,69,162.0382,1.1805,3.9617,1.2073,0.8229
389,8,170,69,162.4560,0.9541,3.4390,1.0585,0.8207
390,8,170,69,160.3370,1.3573,3.9830,1.2823,0.8316
391,8,170,69,167.2559,0.9869,3.7467,1.1962,0.7972
392,8,170,69,164.4457,1.0752,3.3966,1.0159,0.8108
393,8,170,69,169.3955,1.0470,3.9321,0.9176,0.7871
394,8,170,69,159.9424,1.1833,3.9938,1.3524,0.8336
395,8,170,69,164.7857,1.1863,3.5127,1.0344,0.8091
396,8,170,69,165.4895,1.3787,3.9171,1.1295,0.8057
397,8,170,69,164.5895,0.8784,3.7661,1.4590,0.8101
398,8,170,69,160.3204,1.0773,3.5068,1.2291,0.8317
399,8,170,69,161.8682,1.1768,3.9618,1.3759,0.8237
400,8,170,69,170.9980,0.9935,3.5020,0.9388,0.7797
401,8,170,69,162.8912,0.9840,3.6906,0.9365,0.8185
402,8,170,69,168.9818,1.1790,3.9512,0.8870,0.7890
403,8,170,69,161.4242,0.9762,3.3831,0.8779,0.8260
404,8,170,69,163.3582,1.0616,3.9270,1.1470,0.8162
405,8,170,69,165.8991,1.1746,3.9406,1.3204,0.8037
436,9,170,69,174.2740,1.3252,4.0410,1.5741,0.8607
437,9,170,69,169.1596,1.1846,3.9874,1.5184,0.8867
438,9,170,69,162.3281,1.1658,4.0392,1.4912,0.9241
439,9,170,69,171.0648,1.1962,4.0349,1.6816,0.8769
440,9,170,69,167.5978,1.2711,4.0548,1.2819,0.8950
441,9,170,69,164.4149,1.0924,4.0214,1.4281,0.9123
442,9,170,69,168.7975,1.0875,4.0708,1.6849,0.8886
443,9,170,69,170.1536,0.9552,4.0553,1.1793,0.8816
444,9,170,69,161.4656,1.3470,4.0272,1.8252,0.9290
445,9,170,69,165.6186,1.2123,4.0101,1.3145,0.9057
446,9,170,69,160.4938,1.1218,4.0001,1.4169,0.9346
447,9,170,69,171.3282,1.6227,4.0486,1.4073,0.8755
448,9,170,69,169.4966,1.2540,4.1064,1.6774,0.8850
449,9,170,69,160.1420,1.1361,4.0042,1.1425,0.9367
450,9,170,69,171.8023,1.2444,4.0430,1.4843,0.8731
451,9,170,69,170.0694,1.1061,4.0118,1.5349,0.8820
452,9,170,69,165.5219,1.1097,4.0537,1.1193,0.9062
453,9,170,69,168.5393,1.5897,4.0756,1.7393,0.8900
454,9,170,69,164.9369,1.0930,4.0558,1.3282,0.9094
455,9,170,69,169.0025,1.1040,4.0428,0.9645,0.8876
456,9,170,69,168.8851,1.5162,4.0817,1.8185,0.8882
457,9,170,69,175.1325,1.0947,4.0107,1.1461,0.8565
458,9,170,69,165.8673,1.3137,4.0258,2.0771,0.9043
459,9,170,69,170.3900,1.0536,4.0106,1.3320,0.8803
460,9,170,69,170.2762,1.1188,4.0345,1.5229,0.8809
461,9,170,69,169.0617,1.1381,4.0839,1.8430,0.8872
462,9,170,69,168.2868,0.9873,4.0604,1.2574,0.8913
463,9,170,69,167.5978,1.3518,3.9982,1.6707,0.8950
464,9,170,69,172.9452,1.0043,4.0675,1.4819,0.8673
465,9,170,69,166.2998,1.1964,3.9872,1.0720,0.9020
496,10,170,69,168.5393,1.0289,4.1073,1.4021,0.9889
497,10,170,69,168.5393,1.3163,4.1747,1.2451,0.9889
498,10,170,69,168.2308,1.5414,4.1747,1.6979,0.9907
499,10,170,69,173.0588,1.2938,4.1067,1.3634,0.9631
500,10,170,69,171.8038,1.3538,4.1284,1.6647,0.9701
501,10,170,69,171.7564,1.5920,4.0916,1.3203,0.9704
502,10,170,69,176.3306,1.3636,4.1234,1.7170,0.9452
503,10,170,69,170.2599,1.5145,4.0814,1.6882,0.9789
504,10,170,69,167.7819,1.1943,4.1360,1.7415,0.9934
505,10,170,69,167.4602,1.3535,4.2607,1.5812,0.9953
506,10,170,69,173.7659,1.1434,4.2528,1.2877,0.9591
507,10,170,69,157.9764,1.4076,4.1714,1.5087,1.0550
508,10,170,69,173.4774,1.5380,4.1185,1.4509,0.9607
509,10,170,69,169.6563,1.5701,4.1987,1.8809,0.9824
510,10,170,69,169.7542,1.2247,4.1581,1.5372,0.9818
511,10,170,69,168.5075,0.9927,4.1843,1.4563,0.9891
512,10,170,69,171.5305,1.9146,4.0479,1.6338,0.9716
513,10,170,69,170.3677,1.7883,4.1052,1.6448,0.9783
514,10,170,69,165.9774,2.0436,4.1377,2.0240,1.0042
515,10,170,69,172.3691,1.3224,4.2408,1.1832,0.9669
516,10,170,69,164.3585,1.0632,4.2039,1.5605,1.0140
517,10,170,69,173.6908,1.4896,4.2496,1.8726,0.9596
518,10,170,69,170.9120,1.1240,4.0745,1.4751,0.9752
519,10,170,69,164.3116,1.0527,4.2318,1.4128,1.0143
520,10,170,69,170.4039,2.0281,4.2322,1.7589,0.9781
521,10,170,69,168.7085,1.0447,4.1799,1.4546,0.9879
522,10,170,69,175.0771,1.3690,4.1476,1.5792,0.9520
523,10,170,69,172.1582,1.8282,4.2307,1.2738,0.9681
524,10,170,69,167.3175,1.7629,4.1664,1.7523,0.9961
525,10,170,69,173.9301,2.1173,4.1666,1.9713,0.9582
