76,3,176,86,95.8466,0.5409,0.4657,0.5094,0.5217
77,3,176,86,96.9950,0.5380,0.4543,0.4989,0.5155
78,3,176,86,98.9488,0.5024,0.4757,0.5240,0.5053
79,3,176,86,98.6486,0.5531,0.5647,0.4001,0.5068
80,3,176,86,95.6838,0.3916,0.5341,0.4058,0.5226
81,3,176,86,96.4339,0.3722,0.5265,0.5548,0.5185
82,3,176,86,96.8863,0.5271,0.5613,0.4747,0.5161
83,3,176,86,95.5325,0.4082,0.4924,0.5310,0.5234
84,3,176,86,93.2141,0.5071,0.4904,0.5099,0.5364
85,3,176,86,99.0401,0.6017,0.4791,0.4708,0.5048
86,3,176,86,98.4687,0.4430,0.5256,0.4539,0.5078
87,3,176,86,100.2795,0.6412,0.5238,0.5425,0.4986
88,3,176,86,101.2471,0.7123,0.6803,0.3967,0.4938
89,3,176,86,96.2160,0.5728,0.6254,0.4460,0.5197
90,3,176,86,94.5466,0.5509,0.5409,0.5300,0.5288
91,3,176,86,98.7305,0.4650,0.5592,0.4878,0.5064
92,3,176,86,96.2724,0.6158,0.5333,0.6042,0.5194
93,3,176,86,94.1959,0.5231,0.5081,0.5289,0.5308
94,3,176,86,97.3764,0.5594,0.5378,0.5598,0.5135
95,3,176,86,95.1745,0.5721,0.6173,0.4451,0.5254
96,3,176,86,96.9584,0.3583,0.5338,0.5287,0.5157
97,3,176,86,97.7199,0.4438,0.6991,0.3621,0.5117
98,3,176,86,97.0675,0.4293,0.6284,0.4810,0.5151
99,3,176,86,96.0790,0.4408,0.5784,0.4690,0.5204
100,3,176,86,97.3420,0.5020,0.5513,0.3812,0.5137
101,3,176,86,99.1937,0.4906,0.6849,0.4786,0.5041
102,3,176,86,103.0856,0.4801,0.6136,0.4036,0.4850
103,3,176,86,101.2218,0.3566,0.6934,0.4061,0.4940
104,3,176,86,96.6769,0.4714,0.6627,0.4279,0.5172
105,3,176,86,94.9367,0.3848,0.5593,0.5006,0.5267
136,4,176,86,101.8292,0.4331,0.7435,0.6421,0.6547
137,4,176,86,102.7966,0.4130,0.7002,0.5304,0.6485
138,4,176,86,103.5558,0.4226,0.7007,0.5083,0.6438
139,4,176,86,102.6404,0.4041,0.7900,0.6160,0.6495
140,4,176,86,102.5352,0.4598,0.7472,0.4558,0.6502
141,4,176,86,103.4483,0.4653,0.7919,0.5294,0.6444
142,4,176,86,107.8300,0.4934,0.7480,0.5631,0.6183
143,4,176,86,105.1003,0.4388,0.8191,0.5000,0.6343
144,4,176,86,102.8290,0.5078,0.7100,0.5815,0.6483
145,4,176,86,102.9021,0.5433,0.8043,0.5427,0.6479
146,4,176,86,104.4626,0.5000,0.8732,0.4932,0.6382
147,4,176,86,105.2038,0.6251,0.7482,0.5116,0.6337
148,4,176,86,103.7351,0.5444,0.7512,0.5404,0.6427
149,4,176,86,103.1222,0.5219,0.7032,0.5608,0.6465
150,4,176,86,103.3845,0.4746,0.7820,0.5179,0.6448
151,4,176,86,104.4499,0.5505,0.7096,0.4824,0.6383
152,4,176,86,103.6993,0.5881,0.6876,0.5267,0.6429
153,4,176,86,102.0409,0.5427,0.7306,0.6019,0.6533
154,4,176,86,101.4425,0.4354,0.7340,0.4958,0.6572
155,4,176,86,102.4903,0.5447,0.7604,0.5834,0.6505
156,4,176,86,100.4792,0.4380,0.7683,0.6117,0.6635
157,4,176,86,104.6635,0.4327,0.7954,0.4576,0.6370
158,4,176,86,105.3763,0.3882,0.8198,0.5044,0.6327
159,4,176,86,104.2431,0.4504,0.8597,0.6227,0.6395
160,4,176,86,102.8594,0.5234,0.7242,0.5923,0.6481
161,4,176,86,103.1480,0.4137,0.6173,0.5936,0.6463
162,4,176,86,105.4391,0.4688,0.8207,0.5710,0.6323
163,4,176,86,102.4193,0.4526,0.7800,0.5637,0.6509
164,4,176,86,104.9405,0.4104,0.8501,0.5245,0.6353
165,4,176,86,101.6697,0.4406,0.8679,0.5626,0.6557
196,5,176,86,110.6837,0.4604,0.9956,0.7738,0.7529
197,5,176,86,112.1782,0.4679,1.0450,0.8374,0.7429
198,5,176,86,109.8403,0.4972,0.9731,0.7932,0.7587
