379,8,166,58,156.8151,1.2670,2.7405,1.4180,0.8503
380,8,166,58,152.7626,1.1649,2.8906,1.3972,0.8728
381,8,166,58,155.4389,1.3169,2.5116,1.3164,0.8578
382,8,166,58,153.8587,1.0165,2.6901,1.2789,0.8666
383,8,166,58,154.8391,1.0912,2.8192,1.5607,0.8611
384,8,166,58,155.2422,1.3994,3.1434,1.5431,0.8589
385,8,166,58,148.8117,0.9850,2.6899,1.2051,0.8960
386,8,166,58,157.3342,1.2500,2.5745,1.4248,0.8475
387,8,166,58,153.8462,1.4335,3.4058,1.4635,0.8667
388,8,166,58,153.8462,1.2400,3.0686,1.7655,0.8667
389,8,166,58,158.5992,1.2251,2.6796,1.2129,0.8407
390,8,166,58,151.2674,1.2932,2.7278,1.2433,0.8814
391,8,166,58,156.9985,1.2992,3.1584,1.4958,0.8493
392,8,166,58,157.2508,1.1195,3.1018,2.4296,0.8479
393,8,166,58,154.5706,1.1750,2.6010,1.4546,0.8626
394,8,166,58,155.9431,1.2965,3.0328,1.4753,0.8550
395,8,166,58,157.0211,1.4125,2.7760,1.4106,0.8491
396,8,166,58,153.6813,1.2170,3.3832,1.5768,0.8676
397,8,166,58,154.6608,1.3826,3.1547,1.6195,0.8621
398,8,166,58,159.2691,1.3052,2.9203,1.1088,0.8372
399,8,166,58,159.5157,1.4762,3.2931,1.6816,0.8359
400,8,166,58,154.8077,1.1305,2.7059,1.4874,0.8613
401,8,166,58,156.0898,1.2305,4.0272,2.2374,0.8542
402,8,166,58,157.6751,1.3223,2.6177,1.1907,0.8456
403,8,166,58,158.3473,1.3073,3.0269,2.2625,0.8420
404,8,166,58,153.0637,1.2310,2.9982,1.3362,0.8711
405,8,166,58,159.0901,1.2230,2.6932,1.1654,0.8381
436,9,166,58,160.4278,1.6119,3.2545,1.5601,0.9350
437,9,166,58,165.4461,1.7528,3.9131,1.8759,0.9066
438,9,166,58,161.2033,1.8860,4.2800,2.1127,0.9305
439,9,166,58,165.1058,1.9063,3.9825,1.8990,0.9085
440,9,166,58,165.4483,1.6234,3.7637,2.0160,0.9066
441,9,166,58,163.0927,1.8099,3.5223,1.8108,0.9197
442,9,166,58,164.4759,1.8043,3.6816,1.8440,0.9120
443,9,166,58,166.7996,1.5109,3.3882,1.5310,0.8993
444,9,166,58,167.9924,1.7882,3.8380,2.1578,0.8929
445,9,166,58,169.3987,1.7198,3.9822,1.8069,0.8855
446,9,166,58,154.0525,1.5894,4.0676,2.0021,0.9737
447,9,166,58,167.6127,1.6768,3.5028,1.7021,0.8949
448,9,166,58,166.3679,1.8757,3.7111,1.9646,0.9016
449,9,166,58,163.9641,1.8789,3.7515,1.8378,0.9148
450,9,166,58,164.4709,1.7762,4.0500,1.9978,0.9120
451,9,166,58,166.0747,1.9200,2.9701,1.9724,0.9032
452,9,166,58,159.3934,1.6178,4.0122,2.0187,0.9411
453,9,166,58,169.4324,1.9235,2.8892,1.8944,0.8853
454,9,166,58,161.2953,1.9917,3.9163,1.7214,0.9300
455,9,166,58,166.5768,1.4791,3.0510,1.9353,0.9005
456,9,166,58,165.7256,1.5208,3.2427,2.2715,0.9051
457,9,166,58,161.3608,1.4692,3.5718,1.8638,0.9296
458,9,166,58,163.5733,1.7277,3.1816,1.5133,0.9170
459,9,166,58,171.2488,1.5436,3.6447,1.8160,0.8759
460,9,166,58,160.0081,1.4078,2.8779,1.9368,0.9375
461,9,166,58,165.3079,1.5463,3.2695,1.6301,0.9074
462,9,166,58,164.3948,1.6927,2.9218,1.8024,0.9124
463,9,166,58,167.3495,1.6656,3.2369,1.6772,0.8963
464,9,166,58,158.9086,1.6211,3.0184,2.1306,0.9439
465,9,166,58,159.1174,1.6229,2.9580,2.2820,0.9427
496,10,166,58,162.7391,1.8503,4.2744,1.9354,1.0241
497,10,166,58,166.2316,2.1340,3.1552,1.9376,1.0026
498,10,166,58,162.5523,1.8711,3.8505,2.2744,1.0253
499,10,166,58,168.0095,1.6818,4.2291,2.0265,0.9920
500,10,166,58,167.5808,1.8281,4.0757,1.8123,0.9945
501,10,166,58,164.8657,2.5200,3.3792,2.9150,1.0109
502,10,166,58,162.7062,1.8870,3.4019,1.7524,1.0243
503,10,166,58,163.8310,1.9307,4.3899,2.0575,1.0173
504,10,166,58,161.5071,2.3580,4.5573,2.8123,1.0319
505,10,166,58,163.5374,2.4521,4.1508,2.0629,1.0191
506,10,166,58,171.9123,2.4255,4.2485,2.7954,0.9695
507,10,166,58,162.7496,2.2804,4.2671,2.9889,1.0241
508,10,166,58,163.2747,2.5116,3.6633,2.5697,1.0208
509,10,166,58,180.7815,1.9221,4.2019,3.0126,0.9219
510,10,166,58,163.8267,2.3628,3.4584,2.2661,1.0173
511,10,166,58,171.9411,2.3949,4.1194,2.1208,0.9693
512,10,166,58,158.9219,2.0198,3.9010,2.8141,1.0487
513,10,166,58,170.4921,1.7581,3.6981,2.3110,0.9776
514,10,166,58,162.2003,2.0292,3.7341,2.1265,1.0275
515,10,166,58,171.5383,2.4323,3.8143,2.1627,0.9716
516,10,166,58,168.2985,2.0089,4.2917,1.7736,0.9903
517,10,166,58,158.4943,1.9817,4.1521,2.1660,1.0516
518,10,166,58,174.2780,2.0590,3.7195,2.4767,0.9563
519,10,166,58,165.9576,2.4728,4.2637,2.3365,1.0043
520,10,166,58,167.7518,2.3949,4.2640,2.1215,0.9935
521,10,166,58,169.1774,2.3536,4.3062,2.1941,0.9852
522,10,166,58,177.4098,2.1251,4.1409,1.9764,0.9394
523,10,166,58,171.3956,2.2675,4.2882,1.8774,0.9724
524,10,166,58,161.3189,2.7794,3.1144,2.1624,1.0332
525,10,166,58,163.0435,2.2480,4.2924,2.1121,1.0222
